Hashes	sum.taxonomy
merged_vp2_Metazoa_16s_340	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;
merged_vp2_Metazoa_16s_391	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;
forward_vp2_Metazoa_16s_167	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;;
merged_vp2_Metazoa_16s_709	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;;
reverse_vp2_Metazoa_16s_13	Eukaryota;Chordata;Amphibia;Anura;Megophryidae;;
merged_vp2_Metazoa_16s_65	Eukaryota;Chordata;Amphibia;Anura;Hylidae;Pseudacris;Pseudacris regilla
forward_vp2_Metazoa_16s_216	Eukaryota;Chordata;Amphibia;Anura;Hylidae;;
forward_vp2_Metazoa_16s_35	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp2_Metazoa_16s_48	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp2_Metazoa_16s_149	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp2_Metazoa_16s_262	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp2_Metazoa_16s_324	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp2_Metazoa_16s_356	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp2_Metazoa_16s_362	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp2_Metazoa_16s_377	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp2_Metazoa_16s_387	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp2_Metazoa_16s_392	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp2_Metazoa_16s_604	Eukaryota;Chordata;Amphibia;Anura;;;
merged_vp2_Metazoa_16s_515	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp2_Metazoa_16s_3	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp2_Metazoa_16s_8	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp2_Metazoa_16s_14	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp2_Metazoa_16s_17	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp2_Metazoa_16s_23	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp2_Metazoa_16s_27	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp2_Metazoa_16s_36	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp2_Metazoa_16s_40	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp2_Metazoa_16s_42	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp2_Metazoa_16s_57	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp2_Metazoa_16s_61	Eukaryota;Chordata;Amphibia;Anura;;;
merged_vp2_Metazoa_16s_668	Eukaryota;Chlorophyta;Mamiellophyceae;Monomastigales;Monomastigaceae;Monomastix;
merged_vp2_Metazoa_16s_691	Eukaryota;Chlorophyta;Mamiellophyceae;Monomastigales;Monomastigaceae;Monomastix;
merged_vp2_Metazoa_16s_699	Eukaryota;Chlorophyta;Mamiellophyceae;Monomastigales;Monomastigaceae;Monomastix;
merged_vp2_Metazoa_16s_559	Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Hydrodictyaceae;;
merged_vp2_Metazoa_16s_643	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas reinhardtii
merged_vp2_Metazoa_16s_506	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas mexicana
merged_vp2_Metazoa_16s_633	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas mexicana
merged_vp2_Metazoa_16s_372	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;
merged_vp2_Metazoa_16s_710	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;;
merged_vp2_Metazoa_16s_368	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;;;
merged_vp2_Metazoa_16s_590	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;;;
merged_vp2_Metazoa_16s_675	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;;;
merged_vp2_Metazoa_16s_422	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Callipallenidae;Callipallene;Callipallene novaezealandiae
forward_vp2_Metazoa_16s_17	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp2_Metazoa_16s_273	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp2_Metazoa_16s_289	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp2_Metazoa_16s_549	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp2_Metazoa_16s_550	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp2_Metazoa_16s_608	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp2_Metazoa_16s_16	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp2_Metazoa_16s_307	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp2_Metazoa_16s_317	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp2_Metazoa_16s_351	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp2_Metazoa_16s_407	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp2_Metazoa_16s_548	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp2_Metazoa_16s_681	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp2_Metazoa_16s_176	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;;
merged_vp2_Metazoa_16s_503	Eukaryota;Arthropoda;Ostracoda;Podocopida;Candonidae;;
forward_vp2_Metazoa_16s_5	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_13	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_23	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_65	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_93	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_141	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_159	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_199	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_243	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_294	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_297	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_299	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_348	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_361	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_409	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_410	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_413	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_414	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_416	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_483	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_515	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_519	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_520	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_540	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_541	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_548	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_554	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_618	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_620	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_621	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_622	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_623	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_624	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_625	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_633	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_635	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_636	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_638	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_661	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_666	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_696	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_5	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_12	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_83	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_158	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_204	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_222	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_223	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_247	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_309	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_401	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_406	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_459	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_524	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_588	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp2_Metazoa_16s_687	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
reverse_vp2_Metazoa_16s_7	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
reverse_vp2_Metazoa_16s_37	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
reverse_vp2_Metazoa_16s_60	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp2_Metazoa_16s_114	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
forward_vp2_Metazoa_16s_200	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
forward_vp2_Metazoa_16s_634	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
forward_vp2_Metazoa_16s_710	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
merged_vp2_Metazoa_16s_58	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
merged_vp2_Metazoa_16s_287	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
reverse_vp2_Metazoa_16s_29	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
reverse_vp2_Metazoa_16s_52	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
merged_vp2_Metazoa_16s_156	Eukaryota;Arthropoda;Malacostraca;NA;Gonodactylidae;Gonodactylus;Gonodactylus chiragra
forward_vp2_Metazoa_16s_84	Eukaryota;Arthropoda;Malacostraca;NA;Gonodactylidae;Gonodactylus;Gonodactylus childi
forward_vp2_Metazoa_16s_222	Eukaryota;Arthropoda;Malacostraca;NA;Gonodactylidae;Gonodactylus;Gonodactylus childi
forward_vp2_Metazoa_16s_628	Eukaryota;Arthropoda;Malacostraca;NA;Gonodactylidae;Gonodactylus;Gonodactylus childi
forward_vp2_Metazoa_16s_720	Eukaryota;Arthropoda;Malacostraca;NA;Gonodactylidae;Gonodactylus;Gonodactylus childi
forward_vp2_Metazoa_16s_721	Eukaryota;Arthropoda;Malacostraca;NA;Gonodactylidae;Gonodactylus;Gonodactylus childi
forward_vp2_Metazoa_16s_722	Eukaryota;Arthropoda;Malacostraca;NA;Gonodactylidae;Gonodactylus;Gonodactylus childi
merged_vp2_Metazoa_16s_670	Eukaryota;Arthropoda;Malacostraca;Decapoda;Xanthidae;Xanthias;Xanthias lamarckii
forward_vp2_Metazoa_16s_82	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Gammaridae;Gammarus;Gammarus balcanicus
merged_vp2_Metazoa_16s_88	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Gammaridae;Gammarus;Gammarus balcanicus
merged_vp2_Metazoa_16s_201	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;Gonodactylus;Gonodactylus chiragra
forward_vp2_Metazoa_16s_11	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
forward_vp2_Metazoa_16s_106	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
forward_vp2_Metazoa_16s_139	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
forward_vp2_Metazoa_16s_436	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
forward_vp2_Metazoa_16s_437	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
forward_vp2_Metazoa_16s_438	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
forward_vp2_Metazoa_16s_439	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
forward_vp2_Metazoa_16s_723	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp2_Metazoa_16s_10	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp2_Metazoa_16s_124	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp2_Metazoa_16s_166	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp2_Metazoa_16s_184	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp2_Metazoa_16s_208	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp2_Metazoa_16s_245	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp2_Metazoa_16s_254	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp2_Metazoa_16s_294	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp2_Metazoa_16s_157	Eukaryota;Arthropoda;Malacostraca;;;;
reverse_vp2_Metazoa_16s_12	Eukaryota;Arthropoda;Malacostraca;;;;
merged_vp2_Metazoa_16s_306	Eukaryota;Arthropoda;Insecta;Zygentoma;Lepismatidae;NA;Lepismatidae sp. CH-2014
merged_vp2_Metazoa_16s_629	Eukaryota;Arthropoda;Insecta;Zygentoma;Lepismatidae;NA;Lepismatidae sp. CH-2014
merged_vp2_Metazoa_16s_508	Eukaryota;Arthropoda;Insecta;Thysanoptera;;;
merged_vp2_Metazoa_16s_466	Eukaryota;Arthropoda;Insecta;Psocoptera;Psocidae;Ptycta;Ptycta sp. Ptsp.MY.06.17.2008.02
merged_vp2_Metazoa_16s_656	Eukaryota;Arthropoda;Insecta;Psocoptera;Psocidae;Ptycta;
merged_vp2_Metazoa_16s_430	Eukaryota;Arthropoda;Insecta;Psocoptera;Liposcelidae;Liposcelis;Liposcelis bostrychophila
merged_vp2_Metazoa_16s_591	Eukaryota;Arthropoda;Insecta;Psocoptera;Lachesillidae;Lachesilla;
merged_vp2_Metazoa_16s_721	Eukaryota;Arthropoda;Insecta;Psocoptera;Caeciliusidae;Valenzuela;Valenzuela kamakurensis
merged_vp2_Metazoa_16s_494	Eukaryota;Arthropoda;Insecta;Psocoptera;;;
merged_vp2_Metazoa_16s_159	Eukaryota;Arthropoda;Insecta;Orthoptera;Stenopelmatidae;Stenopelmatus;Stenopelmatus fuscus
merged_vp2_Metazoa_16s_540	Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Marellia;Marellia remipes
forward_vp2_Metazoa_16s_8	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_50	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_205	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_302	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_402	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_430	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_546	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_653	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_675	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_684	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_686	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_698	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_700	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_701	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp2_Metazoa_16s_683	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;
merged_vp2_Metazoa_16s_258	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;
merged_vp2_Metazoa_16s_616	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;
forward_vp2_Metazoa_16s_175	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
forward_vp2_Metazoa_16s_217	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
forward_vp2_Metazoa_16s_685	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
forward_vp2_Metazoa_16s_712	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
merged_vp2_Metazoa_16s_218	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
merged_vp2_Metazoa_16s_310	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
reverse_vp2_Metazoa_16s_5	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
reverse_vp2_Metazoa_16s_30	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
reverse_vp2_Metazoa_16s_31	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
merged_vp2_Metazoa_16s_578	Eukaryota;Arthropoda;Insecta;Odonata;Coenagrionidae;;
forward_vp2_Metazoa_16s_564	Eukaryota;Arthropoda;Insecta;Odonata;;;
merged_vp2_Metazoa_16s_8	Eukaryota;Arthropoda;Insecta;Odonata;;;
merged_vp2_Metazoa_16s_265	Eukaryota;Arthropoda;Insecta;Odonata;;;
merged_vp2_Metazoa_16s_313	Eukaryota;Arthropoda;Insecta;Odonata;;;
merged_vp2_Metazoa_16s_319	Eukaryota;Arthropoda;Insecta;Odonata;;;
merged_vp2_Metazoa_16s_467	Eukaryota;Arthropoda;Insecta;Neuroptera;Coniopterygidae;Coniopteryx;
merged_vp2_Metazoa_16s_399	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;Helicoverpa;
merged_vp2_Metazoa_16s_68	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;;
merged_vp2_Metazoa_16s_507	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;;
merged_vp2_Metazoa_16s_392	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nepticulidae;Stigmella;Stigmella roborella
merged_vp2_Metazoa_16s_557	Eukaryota;Arthropoda;Insecta;Lepidoptera;Elachistidae;Ethmia;Ethmia eupostica
merged_vp2_Metazoa_16s_572	Eukaryota;Arthropoda;Insecta;Lepidoptera;Crambidae;Nomophila;Nomophila noctuella
merged_vp2_Metazoa_16s_111	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp2_Metazoa_16s_224	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp2_Metazoa_16s_367	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp2_Metazoa_16s_485	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp2_Metazoa_16s_521	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp2_Metazoa_16s_538	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp2_Metazoa_16s_561	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp2_Metazoa_16s_567	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp2_Metazoa_16s_608	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp2_Metazoa_16s_649	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp2_Metazoa_16s_660	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp2_Metazoa_16s_672	Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;;
merged_vp2_Metazoa_16s_706	Eukaryota;Arthropoda;Insecta;Hymenoptera;Encyrtidae;Homalotylus;Homalotylus mirabilis
merged_vp2_Metazoa_16s_727	Eukaryota;Arthropoda;Insecta;Hymenoptera;Bethylidae;Epyris;Epyris sp. 2 MC-2010
merged_vp2_Metazoa_16s_403	Eukaryota;Arthropoda;Insecta;Hymenoptera;;;
merged_vp2_Metazoa_16s_712	Eukaryota;Arthropoda;Insecta;Hymenoptera;;;
merged_vp2_Metazoa_16s_746	Eukaryota;Arthropoda;Insecta;Hymenoptera;;;
merged_vp2_Metazoa_16s_433	Eukaryota;Arthropoda;Insecta;Hemiptera;Saldidae;;
merged_vp2_Metazoa_16s_659	Eukaryota;Arthropoda;Insecta;Hemiptera;Rhyparochromidae;Udeocoris;Udeocoris nigroaeneus
merged_vp2_Metazoa_16s_352	Eukaryota;Arthropoda;Insecta;Hemiptera;Rhyparochromidae;Ozophora;Ozophora sp. BOLD:ABX1620
merged_vp2_Metazoa_16s_525	Eukaryota;Arthropoda;Insecta;Hemiptera;Rhyparochromidae;Ozophora;Ozophora sp. BOLD:ABX1620
merged_vp2_Metazoa_16s_685	Eukaryota;Arthropoda;Insecta;Hemiptera;Psyllidae;;
merged_vp2_Metazoa_16s_744	Eukaryota;Arthropoda;Insecta;Hemiptera;Notonectidae;Notonecta;Notonecta chinensis
merged_vp2_Metazoa_16s_469	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Taylorilygus;Taylorilygus apicalis
merged_vp2_Metazoa_16s_563	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Polymerus;Polymerus sp. WCW-2003e
merged_vp2_Metazoa_16s_382	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Phytocoris;Phytocoris becki
merged_vp2_Metazoa_16s_358	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Phytocoris;
forward_vp2_Metazoa_16s_691	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Keltonia;Keltonia tuckeri
merged_vp2_Metazoa_16s_142	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Keltonia;Keltonia tuckeri
merged_vp2_Metazoa_16s_359	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Irbisia;Irbisia panda
merged_vp2_Metazoa_16s_497	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Europiella;Europiella decolor
forward_vp2_Metazoa_16s_94	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Ectopiocerus;Ectopiocerus anthracinus
forward_vp2_Metazoa_16s_415	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Ectopiocerus;Ectopiocerus anthracinus
merged_vp2_Metazoa_16s_40	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Ectopiocerus;Ectopiocerus anthracinus
merged_vp2_Metazoa_16s_47	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Brooksetta;
forward_vp2_Metazoa_16s_77	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;;
merged_vp2_Metazoa_16s_230	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;;
merged_vp2_Metazoa_16s_234	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;;
merged_vp2_Metazoa_16s_255	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;;
merged_vp2_Metazoa_16s_300	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;;
merged_vp2_Metazoa_16s_416	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;;
